0,3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,LEAGUE,MP,ORB,Opp,PF,PLAYOFF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7,+/-,AST%,BLK%,BPM,DRB%,DRtg,ORB%,ORtg,STL%,TOV%,TRB%,TS%,USG%,eFG%,DATE,SERIES,TEAM,HOME/AWAY,OPPONENT,G#,RESULT,GAME_SCORE,ID
,0,.000,3,8,24-351,0,0,1994-02-23,4,.267,15,0,,0,52,1,3.1,NBA,30:00,0,BOS,4,N,8,52,0,0,0,DEN,,W (+8),,38.1,0.0,-9.6,0.0,112,0.0,85,0.0,0.0,0.0,.267,21.5,.267,,,,,,,,,abdulma02
,1,.500,2,8,24-353,1,1,1994-02-25,10,.556,18,7,1.000,7,53,1,23.2,NBA,38:00,0,NYK,2,N,28,53,0,2,1,DEN,,W (+8),,52.2,2.0,9.9,3.9,113,0.0,137,0.0,8.7,1.9,.664,29.4,.583,,,,,,,,,abdulma02
,2,.400,5,5,24-355,0,2,1994-02-27,11,.524,21,4,1.000,4,54,1,21.1,NBA,38:00,1,POR,1,N,28,54,3,4,3,DEN,@,L (-7),,29.9,0.0,9.1,5.9,101,2.9,113,3.7,14.9,4.4,.615,28.9,.571,,,,,,,,,abdulma02
,1,.500,2,6,24-360,0,2,1994-03-04,1,.111,9,3,.750,4,55,1,2.1,NBA,28:00,2,ORL,2,N,6,55,0,3,4,DEN,,W (+9),,30.9,0.0,-8.4,6.2,96,8.8,71,0.0,21.8,7.3,.279,20.7,.167,,,,,,,,,abdulma02
,0,.000,1,2,24-362,0,1,1994-03-06,9,.563,16,5,1.000,5,56,1,15.3,NBA,29:00,0,MIN,2,N,23,56,0,1,1,DEN,,W (+20),,11.0,0.0,-0.8,3.4,109,0.0,131,0.0,5.2,1.9,.632,28.7,.563,,,,,,,,,abdulma02
,0,.000,3,5,24-364,0,2,1994-03-08,10,.455,22,2,1.000,2,57,1,10.5,NBA,41:00,0,ORL,3,N,22,57,1,4,2,DEN,@,L (-7),,23.1,0.0,-6.2,4.9,115,0.0,94,1.3,14.9,2.8,.481,30.8,.455,,,,,,,,,abdulma02
,0,,0,4,25-000,0,1,1994-03-09,4,.364,11,1,1.000,1,58,1,5.0,NBA,30:00,0,MIA,0,N,9,58,0,1,1,DEN,@,L (-22),,27.1,0.0,-4.7,3.3,118,0.0,88,0.0,8.0,1.7,.393,18.1,.364,,,,,,,,,abdulma02
,0,,0,3,25-002,0,1,1994-03-11,6,.353,17,2,1.000,2,59,1,1.5,NBA,40:00,0,WSB,1,N,14,59,0,5,1,DEN,@,L (-7),,12.5,0.0,-13.5,2.9,118,0.0,75,0.0,21.9,1.6,.391,26.3,.353,,,,,,,,,abdulma02
,3,.600,5,4,25-005,0,2,1994-03-14,13,.619,21,4,1.000,4,60,1,27.2,NBA,32:00,1,SAS,1,N,33,60,2,2,3,DEN,,W (+28),,24.5,0.0,17.1,6.8,100,3.4,138,3.3,8.1,5.1,.725,33.8,.690,,,,,,,,,abdulma02
,1,.500,2,4,25-008,0,4,1994-03-17,9,.529,17,2,1.000,2,61,1,15.3,NBA,32:00,0,LAC,1,N,21,61,0,1,4,DEN,@,W (+3),,24.5,0.0,4.5,14.0,105,0.0,123,0.0,5.3,6.7,.587,25.4,.559,,,,,,,,,abdulma02
,1,.200,5,1,25-009,0,0,1994-03-18,4,.250,16,2,1.000,2,62,1,2.7,NBA,32:00,2,SAC,2,N,11,62,0,0,2,DEN,,L (-12),,6.5,0.0,-9.6,0.0,127,6.5,90,0.0,0.0,3.4,.326,21.0,.281,,,,,,,,,abdulma02
,0,.000,1,4,25-011,0,2,1994-03-20,10,.588,17,3,1.000,3,63,1,17.1,NBA,25:00,0,WSB,1,N,23,63,0,1,2,DEN,,W (+33),,23.4,0.0,1.7,8.5,109,0.0,140,0.0,5.2,4.8,.628,31.1,.588,,,,,,,,,abdulma02
,2,.500,4,4,25-013,1,3,1994-03-22,9,.500,18,2,1.000,2,64,1,15.4,NBA,36:00,0,MIL,5,N,22,64,1,1,3,DEN,,W (+14),,17.2,2.3,3.5,9.1,103,0.0,123,1.4,5.0,4.7,.583,24.5,.556,,,,,,,,,abdulma02
,1,.333,3,3,25-015,0,1,1994-03-24,11,.550,20,2,1.000,2,65,1,16.5,NBA,30:00,1,MIA,0,N,25,65,0,2,2,DEN,,W (+12),,18.2,0.0,4.2,3.1,111,4.3,119,0.0,8.7,3.6,.599,31.6,.575,,,,,,,,,abdulma02
,0,.000,2,1,25-017,0,3,1994-03-26,1,.100,10,6,1.000,6,66,1,2.6,NBA,30:00,0,DAL,1,N,8,66,1,1,3,DEN,,W (+11),,3.9,0.0,-11.2,9.2,102,0.0,73,1.6,7.3,5.1,.316,18.7,.100,,,,,,,,,abdulma02
,0,.000,1,1,25-019,0,0,1994-03-28,4,.308,13,4,1.000,4,67,1,2.8,NBA,27:00,0,SEA,1,N,12,67,0,2,0,DEN,@,L (-14),,5.9,0.0,-10.7,0.0,124,0.0,85,0.0,11.9,0.0,.407,26.2,.308,,,,,,,,,abdulma02
,0,,0,2,25-024,0,0,1994-04-02,6,.375,16,7,1.000,7,68,1,8.0,NBA,27:00,0,UTA,4,N,19,68,0,2,0,DEN,@,L (-10),,18.4,0.0,-3.2,0.0,113,0.0,96,0.0,9.5,0.0,.498,34.9,.375,,,,,,,,,abdulma02
,2,1.000,2,4,25-025,0,3,1994-04-03,9,.474,19,1,1.000,1,69,1,12.8,NBA,32:00,0,PHO,3,N,21,69,1,2,3,DEN,@,L (-10),,25.5,0.0,1.0,11.0,112,0.0,100,1.5,9.3,6.1,.540,30.2,.526,,,,,,,,,abdulma02
,1,.500,2,1,25-027,0,2,1994-04-05,8,.471,17,4,1.000,4,70,1,14.9,NBA,29:00,1,LAC,1,N,21,70,3,2,3,DEN,,L (-1),,7.0,0.0,7.6,7.0,94,3.5,114,5.1,9.6,5.3,.560,29.1,.500,,,,,,,,,abdulma02
,0,.000,1,2,25-030,0,1,1994-04-08,4,.444,9,0,,0,71,1,4.0,NBA,26:00,0,LAL,0,N,8,71,0,1,1,DEN,@,W (+13),,11.3,0.0,-9.7,5.3,117,0.0,104,0.0,10.0,2.6,.444,16.3,.444,,,,,,,,,abdulma02
,1,.500,2,2,25-032,0,1,1994-04-10,13,.619,21,2,1.000,2,72,1,19.2,NBA,37:00,0,HOU,0,N,29,72,0,2,1,DEN,,L (-1),,11.2,0.0,7.2,2.5,116,0.0,124,0.0,8.4,1.4,.663,30.2,.643,,,,,,,,,abdulma02
,1,.500,2,4,25-034,0,1,1994-04-12,10,.667,15,4,1.000,4,73,1,18.0,NBA,32:00,0,PHO,4,N,25,73,0,2,1,DEN,,L (-5),,23.1,0.0,4.9,4.1,124,0.0,143,0.0,10.7,1.9,.746,25.4,.700,,,,,,,,,abdulma02
,0,.000,1,6,25-035,0,3,1994-04-13,5,.313,16,3,1.000,3,74,1,7.1,NBA,35:00,0,SAS,2,N,13,74,0,1,3,DEN,@,W (+5),,30.3,0.0,-3.5,10.3,106,0.0,99,0.0,5.5,5.2,.375,26.9,.313,,,,,,,,,abdulma02
,0,.000,1,5,25-037,0,4,1994-04-15,11,.550,20,0,,0,75,1,17.1,NBA,38:00,0,DAL,0,N,22,75,2,2,4,DEN,@,L (-2),,23.3,0.0,2.0,10.3,108,0.0,112,2.7,9.1,5.4,.550,26.0,.550,,,,,,,,,abdulma02
,0,.000,1,6,25-039,0,3,1994-04-17,1,.167,6,6,1.000,6,76,1,6.9,NBA,19:00,0,MIN,1,N,8,76,1,3,3,DEN,@,W (+11),,39.4,0.0,-2.5,17.2,94,0.0,93,2.7,25.8,9.8,.463,28.2,.167,,,,,,,,,abdulma02
,0,.000,1,8,25-041,0,1,1994-04-19,5,.294,17,1,1.000,1,77,1,5.8,NBA,36:00,0,LAL,3,N,11,77,1,1,1,DEN,,W (+7),,30.2,0.0,-6.3,2.8,107,0.0,97,1.4,5.4,1.5,.315,20.5,.294,,,,,,,,,abdulma02
,0,,0,4,25-042,0,1,1994-04-20,6,.462,13,2,.667,3,78,1,11.0,NBA,27:00,0,LAC,0,N,14,78,1,0,1,DEN,@,W (+15),,26.0,0.0,3.9,3.8,97,0.0,124,1.9,0.0,1.7,.489,20.9,.462,,,,,,,,,abdulma02
,5,.714,7,3,25-044,0,1,1994-04-22,12,.667,18,2,1.000,2,79,1,22.0,NBA,33:00,0,UTA,4,N,31,79,0,2,1,DEN,,L (-7),,23.5,0.0,12.3,3.9,123,0.0,150,0.0,9.6,2.1,.821,28.8,.806,,,,,,,,,abdulma02
,0,,0,4,25-046,0,1,1994-04-24,6,.462,13,1,.500,2,80,1,9.0,NBA,30:00,0,HOU,0,N,13,80,1,1,1,DEN,@,W (+8),,18.1,0.0,-4.5,3.6,114,0.0,101,1.6,6.7,1.9,.468,21.3,.462,,,,,,,,,abdulma02
,1,.500,2,3,25-241,0,2,1994-11-05,7,.636,11,0,,0,1,0,11.6,NBA,18:00,0,GSW,3,N,15,1,3,3,2,DEN,,L (-4),,32.9,0.0,10.6,14.4,103,0.0,107,8.5,21.4,6.8,.682,32.9,.682,,,,,,,,,abdulma02
,0,.000,1,3,25-244,0,3,1994-11-08,3,.375,8,2,1.000,2,2,0,6.6,NBA,20:00,0,DAL,0,N,8,2,1,1,3,DEN,@,W (+8),,21.3,0.0,-5.8,10.7,112,0.0,100,2.5,10.1,6.8,.450,22.1,.375,,,,,,,,,abdulma02
,0,.000,2,2,25-247,0,1,1994-11-11,6,.375,16,2,1.000,2,3,0,3.7,NBA,20:00,0,LAL,3,N,14,3,0,2,1,DEN,@,W (+7),,21.1,0.0,-10.2,4.3,111,0.0,101,0.0,10.6,2.5,.415,34.9,.375,,,,,,,,,abdulma02
,0,.000,1,3,25-248,0,0,1994-11-12,9,.529,17,1,1.000,1,4,0,12.0,NBA,21:00,0,UTA,2,N,19,4,0,0,0,DEN,,W (+9),,27.0,0.0,0.8,0.0,122,0.0,131,0.0,0.0,0.0,.545,34.1,.529,,,,,,,,,abdulma02
,2,.500,4,5,25-255,0,1,1994-11-19,9,.600,15,1,1.000,1,5,0,16.1,NBA,28:00,0,HOU,2,N,21,5,2,3,1,DEN,,L (-8),,33.5,0.0,8.7,5.2,117,0.0,122,3.7,16.3,2.6,.680,29.1,.667,,,,,,,,,abdulma02
,1,1.000,1,1,25-259,0,3,1994-11-23,9,.529,17,0,.000,1,6,0,10.9,NBA,28:00,0,CHI,0,N,19,6,0,1,3,DEN,,W (+2),,6.7,0.0,-2.9,13.9,122,0.0,103,0.0,5.4,7.9,.545,31.0,.559,,,,,,,,,abdulma02
,1,.500,2,1,25-261,0,3,1994-11-25,2,.200,10,0,,0,7,0,-1.0,NBA,14:00,0,SAC,1,N,5,7,1,2,3,DEN,@,L (-3),,13.3,0.0,-15.4,28.4,101,0.0,53,3.6,16.7,14.9,.250,37.7,.250,,,,,,,,,abdulma02
,0,.000,1,3,25-262,0,0,1994-11-26,3,.273,11,3,1.000,3,8,0,4.9,NBA,20:00,1,DAL,1,N,9,8,0,0,1,DEN,,L (-1),,22.1,0.0,-8.4,0.0,128,6.5,102,0.0,0.0,2.9,.365,27.3,.273,,,,,,,,,abdulma02
,0,.000,3,2,25-265,0,4,1994-11-29,3,.300,10,1,1.000,1,9,0,3.4,NBA,24:00,0,HOU,1,N,7,9,2,2,4,DEN,@,L (-15),,16.0,0.0,-3.9,16.3,98,0.0,64,4.3,16.1,9.1,.335,23.9,.300,,,,,,,,,abdulma02
,0,.000,1,2,25-267,0,3,1994-12-01,2,.286,7,2,1.000,2,10,0,5.9,NBA,19:00,1,DAL,0,N,6,10,1,0,4,DEN,@,W (+9),,18.1,0.0,3.9,11.8,81,5.9,107,2.6,0.0,9.4,.381,17.6,.286,,,,,,,,,abdulma02
,0,.000,1,0,25-269,0,1,1994-12-03,2,.286,7,0,,0,11,0,-0.2,NBA,19:00,0,CHH,1,N,4,11,0,0,1,DEN,,W (+11),,0.0,0.0,-11.2,5.3,106,0.0,65,0.0,0.0,3.2,.286,18.3,.286,,,,,,,,,abdulma02
,1,.333,3,3,25-272,0,2,1994-12-06,4,.571,7,2,1.000,2,12,0,8.6,NBA,16:00,0,MIN,2,N,11,12,1,2,2,DEN,@,W (+7),,33.3,0.0,5.5,13.0,104,0.0,118,3.4,20.2,7.0,.698,29.2,.643,,,,,,,,,abdulma02
,5,.714,7,2,25-276,0,1,1994-12-10,13,.684,19,0,,0,13,0,25.3,NBA,26:00,1,WSB,0,N,31,13,2,2,2,DEN,,W (+22),,17.6,0.0,22.3,4.1,100,5.4,148,4.0,9.5,4.7,.816,37.0,.816,,,,,,,,,abdulma02
,0,,0,0,25-278,0,2,1994-12-12,7,.583,12,0,,0,14,0,8.6,NBA,16:00,0,BOS,1,N,14,14,0,0,2,DEN,@,L (-10),,0.0,0.0,-2.1,15.8,130,0.0,117,0.0,0.0,9.1,.583,36.3,.583,,,,,,,,,abdulma02
,2,1.000,2,3,25-280,0,0,1994-12-14,4,.444,9,1,1.000,1,15,0,6.6,NBA,19:00,0,ORL,2,N,11,15,1,2,0,DEN,@,L (-24),,31.7,0.0,2.9,0.0,120,0.0,105,2.5,17.5,0.0,.583,23.5,.556,,,,,,,,,abdulma02
,1,.333,3,2,25-281,0,1,1994-12-15,3,.375,8,3,1.000,3,16,0,7.9,NBA,21:00,0,MIA,1,N,10,16,3,2,1,DEN,@,W (+2),,17.5,0.0,5.7,5.2,95,0.0,108,6.9,17.7,2.7,.536,21.7,.438,,,,,,,,,abdulma02
,0,,0,3,25-283,0,1,1994-12-17,5,.455,11,5,1.000,5,17,0,10.9,NBA,24:00,0,CHH,2,N,15,17,0,0,1,DEN,@,L (-19),,23.1,0.0,4.1,5.6,128,0.0,138,0.0,0.0,2.8,.568,25.1,.455,,,,,,,,,abdulma02
,2,.500,4,6,25-285,1,2,1994-12-19,10,.667,15,5,.714,7,18,0,23.2,NBA,26:00,0,BOS,0,N,27,18,1,3,2,DEN,,W (+19),,53.9,2.4,18.5,7.9,95,0.0,135,2.0,14.2,4.7,.747,36.5,.733,,,,,,,,,abdulma02
,2,.400,5,2,25-287,1,0,1994-12-21,8,.533,15,3,1.000,3,19,0,14.5,NBA,27:00,1,SAS,5,N,21,19,0,0,1,DEN,,L (-14),,18.0,2.8,8.3,0.0,127,4.8,136,0.0,0.0,2.7,.643,28.7,.600,,,,,,,,,abdulma02
,1,1.000,1,6,25-289,0,1,1994-12-23,9,.818,11,3,1.000,3,20,0,19.2,NBA,25:00,0,PHO,3,N,22,20,0,2,1,DEN,@,L (-16),,46.6,0.0,10.4,4.9,143,0.0,157,0.0,14.0,2.5,.893,25.1,.864,,,,,,,,,abdulma02
,3,.600,5,4,25-291,1,2,1994-12-25,8,.571,14,4,1.000,4,21,0,19.4,NBA,30:00,1,SEA,2,N,23,21,0,1,3,DEN,,W (+9),,24.4,2.6,14.1,10.7,110,4.0,157,0.0,6.0,6.9,.730,25.9,.679,,,,,,,,,abdulma02
,3,.600,5,2,25-293,0,1,1994-12-27,7,.583,12,6,1.000,6,22,0,17.0,NBA,30:00,1,IND,2,N,23,22,0,2,2,DEN,,L (-4),,14.7,0.0,9.6,4.6,122,3.7,144,0.0,12.0,4.1,.786,27.3,.708,,,,,,,,,abdulma02
,2,.667,3,6,25-295,0,0,1994-12-29,7,.583,12,2,1.000,2,23,0,16.8,NBA,25:00,0,POR,2,N,18,23,2,1,0,DEN,@,L (-11),,45.1,0.0,15.6,0.0,113,0.0,141,4.0,7.2,0.0,.699,24.4,.667,,,,,,,,,abdulma02
,3,.750,4,4,25-296,0,2,1994-12-30,10,.556,18,3,1.000,3,24,0,21.1,NBA,32:00,1,POR,1,N,26,24,2,2,3,DEN,,W (+4),,26.1,0.0,10.1,7.5,115,3.8,131,3.0,9.4,5.7,.673,29.0,.639,,,,,,,,,abdulma02
,1,.250,4,1,25-300,0,0,1995-01-03,2,.222,9,5,.625,8,25,0,3.0,NBA,18:00,0,MIN,0,N,10,25,0,1,0,DEN,@,W (+9),,10.5,0.0,-7.0,0.0,105,0.0,95,0.0,7.4,0.0,.399,33.3,.278,,,,,,,,,abdulma02
,0,,0,0,25-301,0,1,1995-01-04,0,.000,1,0,,0,26,0,-2.4,NBA,6:00,0,CHI,0,N,0,26,0,2,1,DEN,@,L (-6),,0.0,0.0,-28.2,16.7,105,0.0,0,0.0,66.7,9.3,.000,23.5,.000,,,,,,,,,abdulma02
,0,.000,2,1,25-304,0,0,1995-01-07,3,.300,10,1,.333,3,27,0,-1.3,NBA,19:00,0,PHO,1,N,7,27,1,3,0,DEN,,L (-9),,9.2,0.0,-19.8,0.0,122,0.0,56,2.7,20.9,0.0,.309,34.5,.300,,,,,,,,,abdulma02
,0,.000,2,1,25-305,0,0,1995-01-08,0,.000,4,0,,0,28,0,-3.5,NBA,13:00,0,MIL,1,N,0,28,0,1,0,DEN,,W (+6),,10.7,0.0,-21.9,0.0,108,0.0,12,0.0,20.0,0.0,.000,18.5,.000,,,,,,,,,abdulma02
,0,.000,3,0,25-308,0,0,1995-01-11,4,.250,16,0,,0,29,0,-1.3,NBA,22:00,1,UTA,1,N,8,29,1,1,1,DEN,@,L (-26),,0.0,0.0,-16.4,0.0,131,4.4,60,2.5,5.9,2.7,.250,34.6,.250,,,,,,,,,abdulma02
,2,.400,5,5,25-309,0,5,1995-01-12,5,.357,14,1,.500,2,30,1,8.4,NBA,31:00,0,DAL,1,N,13,30,1,2,5,DEN,,W (+16),,24.0,0.0,-1.2,18.4,88,0.0,96,1.7,11.8,8.9,.437,24.8,.429,,,,,,,,,abdulma02
,5,.625,8,5,25-311,0,0,1995-01-14,15,.714,21,1,1.000,1,31,1,28.4,NBA,36:00,0,HOU,1,N,36,31,1,3,0,DEN,,W (+14),,24.7,0.0,13.5,0.0,117,0.0,142,1.4,12.3,0.0,.840,30.9,.833,,,,,,,,,abdulma02
,0,.000,1,6,25-313,0,4,1995-01-16,7,.636,11,0,.000,1,32,1,8.1,NBA,36:00,0,GSW,5,N,14,32,0,4,4,DEN,@,L (-4),,38.7,0.0,-3.5,10.9,101,0.0,93,0.0,25.9,6.1,.612,21.9,.636,,,,,,,,,abdulma02
,2,.667,3,9,25-314,0,0,1995-01-17,12,.706,17,1,1.000,1,33,1,25.5,NBA,38:00,1,PHO,1,N,27,33,1,2,1,DEN,@,L (-16),,36.9,0.0,7.6,0.0,148,4.1,151,1.4,10.3,1.8,.774,24.4,.765,,,,,,,,,abdulma02
,3,.750,4,4,25-317,1,0,1995-01-20,4,.400,10,3,1.000,3,34,1,13.1,NBA,31:00,0,ORL,0,N,14,34,2,1,0,DEN,,L (-4),,20.6,2.3,8.1,0.0,109,0.0,129,3.2,8.1,0.0,.618,17.4,.550,,,,,,,,,abdulma02
,3,.750,4,5,25-318,0,0,1995-01-21,7,.538,13,4,.800,5,35,1,17.9,NBA,37:00,1,CLE,4,N,21,35,1,0,1,DEN,,L (-1),,32.6,0.0,12.0,0.0,115,4.4,155,1.7,0.0,2.0,.691,23.0,.654,,,,,,,,,abdulma02
,2,.667,3,3,25-321,0,1,1995-01-24,12,.632,19,1,.500,2,36,1,18.8,NBA,28:00,1,SEA,1,N,27,36,0,2,2,DEN,@,L (-22),,35.6,0.0,11.7,4.8,132,3.9,123,0.0,9.1,4.3,.679,35.3,.684,,,,,,,,,abdulma02
,1,.333,3,5,25-324,0,1,1995-01-27,4,.333,12,0,,0,37,1,5.0,NBA,27:00,0,NJN,0,N,9,37,1,2,1,DEN,,W (+6),,28.8,0.0,-5.1,3.6,108,0.0,84,2.0,14.3,2.0,.375,24.8,.375,,,,,,,,,abdulma02
,0,.000,1,4,25-328,0,2,1995-01-31,3,.231,13,0,,0,38,1,-3.6,NBA,34:00,1,HOU,2,N,6,38,0,5,3,DEN,@,L (-12),,21.9,0.0,-14.8,6.7,102,3.1,51,0.0,27.8,4.9,.231,23.3,.231,,,,,,,,,abdulma02
,0,.000,1,2,25-329,0,0,1995-02-01,3,.231,13,3,1.000,3,39,1,-0.5,NBA,26:00,0,UTA,5,N,9,39,0,1,0,DEN,@,L (-41),,18.0,0.0,-14.4,0.0,143,0.0,70,0.0,6.5,0.0,.314,26.1,.231,,,,,,,,,abdulma02
,0,.000,1,2,25-331,0,2,1995-02-03,4,.333,12,0,,0,40,1,1.2,NBA,27:00,0,LAL,0,N,8,40,0,2,2,DEN,@,W (+14),,14.9,0.0,-9.7,7.3,94,0.0,69,0.0,14.3,4.0,.333,24.4,.333,,,,,,,,,abdulma02
,0,.000,3,2,25-335,0,0,1995-02-07,2,.222,9,0,,0,41,1,-1.2,NBA,24:00,1,LAL,2,N,4,41,1,2,1,DEN,,L (-2),,13.8,0.0,-14.6,0.0,105,4.8,57,2.4,18.2,2.4,.222,21.3,.222,,,,,,,,,abdulma02
,0,.000,1,4,25-337,0,1,1995-02-09,6,.667,9,0,,0,42,1,11.4,NBA,22:00,0,GSW,2,N,12,42,3,2,1,DEN,,L (-8),,31.3,0.0,6.8,5.9,113,0.0,121,7.2,18.2,2.8,.667,21.7,.667,,,,,,,,,abdulma02
,0,,0,0,25-342,0,0,1995-02-14,4,.444,9,0,,0,43,1,2.9,NBA,21:00,0,ATL,1,N,8,43,2,2,0,DEN,,L (-11),,0.0,0.0,-3.5,0.0,109,0.0,78,5.1,18.2,0.0,.444,22.8,.444,,,,,,,,,abdulma02
,2,.667,3,4,25-344,2,1,1995-02-16,11,.500,22,1,1.000,1,44,1,20.2,NBA,36:00,1,NJN,5,N,25,44,3,0,2,DEN,@,L (-6),,22.9,4.3,12.2,3.6,109,2.4,126,4.5,0.0,2.9,.557,26.9,.545,,,,,,,,,abdulma02
,0,.000,4,7,25-346,0,1,1995-02-18,9,.474,19,1,1.000,1,45,1,14.7,NBA,40:00,0,PHI,2,N,19,45,3,2,1,DEN,@,L (-6),,29.8,0.0,4.9,3.5,106,0.0,110,4.1,9.3,1.5,.489,23.4,.474,,,,,,,,,abdulma02
,1,.333,3,2,25-347,0,2,1995-02-19,10,.588,17,2,1.000,2,46,1,16.0,NBA,38:00,1,WSB,2,N,23,46,0,1,3,DEN,@,W (+2),,11.3,0.0,4.0,5.6,111,3.0,131,0.0,5.3,4.4,.643,23.4,.618,,,,,,,,,abdulma02
,0,.000,1,0,25-349,0,1,1995-02-21,7,.583,12,3,.750,4,47,1,9.7,NBA,29:00,0,LAC,4,N,17,47,0,0,1,DEN,,W (+38),,0.0,0.0,-3.4,3.8,95,0.0,137,0.0,0.0,2.1,.618,21.2,.583,,,,,,,,,abdulma02
,0,.000,1,5,25-351,0,0,1995-02-23,3,.250,12,0,,0,48,1,3.7,NBA,31:00,2,PHI,0,N,6,48,0,0,2,DEN,,W (+30),,21.3,0.0,-8.3,0.0,100,7.4,89,0.0,0.0,3.2,.250,17.4,.250,,,,,,,,,abdulma02
,0,.000,1,4,25-352,0,5,1995-02-24,8,.471,17,0,,0,49,1,8.1,NBA,37:00,1,SEA,3,N,16,49,2,5,6,DEN,@,L (-4),,22.0,0.0,-3.2,20.3,107,3.2,82,3.0,22.7,10.7,.471,27.3,.471,,,,,,,,,abdulma02
,3,.750,4,5,25-354,0,0,1995-02-26,7,.368,19,2,1.000,2,50,1,10.1,NBA,35:00,1,UTA,4,N,19,50,2,3,1,DEN,,L (-14),,32.0,0.0,-0.2,0.0,126,4.2,114,3.2,13.1,2.2,.478,30.7,.447,,,,,,,,,abdulma02
,1,.500,2,4,25-356,0,2,1995-02-28,6,.429,14,1,.500,2,51,1,7.9,NBA,38:00,1,MIN,1,N,14,51,1,3,3,DEN,,W (+13),,15.6,0.0,-8.0,8.1,120,3.7,97,1.4,16.8,5.8,.470,22.4,.464,,,,,,,,,abdulma02
,2,.333,6,7,25-359,0,1,1995-03-03,9,.409,22,2,1.000,2,52,1,16.7,NBA,39:00,1,MIA,1,N,22,52,3,2,2,DEN,,W (+2),,30.9,0.0,4.4,2.9,113,2.8,117,4.3,8.0,2.8,.481,28.7,.455,,,,,,,,,abdulma02
,0,.000,4,8,25-360,0,2,1995-03-04,7,.412,17,2,1.000,2,53,1,14.3,NBA,40:00,0,LAC,2,N,16,53,2,0,2,DEN,@,W (+12),,28.6,0.0,0.6,5.7,104,0.0,113,2.7,0.0,3.1,.447,20.6,.412,,,,,,,,,abdulma02
,1,.500,2,8,25-363,0,2,1995-03-07,12,.600,20,4,1.000,4,54,1,24.6,NBA,42:00,0,DAL,1,N,29,54,0,1,2,DEN,@,W (+3),,36.2,0.0,7.4,5.0,114,0.0,143,0.0,4.4,2.9,.666,26.2,.625,,,,,,,,,abdulma02
,1,.250,4,4,25-364,0,2,1995-03-08,3,.250,12,2,1.000,2,55,1,4.8,NBA,30:00,2,ATL,2,N,9,55,3,4,4,DEN,@,L (-11),,22.7,0.0,-6.6,6.8,107,8.4,72,5.3,23.7,7.5,.349,26.6,.292,,,,,,,,,abdulma02
,1,.333,3,2,26-001,0,1,1995-03-10,6,.462,13,0,.000,1,56,1,3.4,NBA,34:00,0,DET,3,N,13,56,0,3,1,DEN,@,W (+11),,10.3,0.0,-10.2,3.0,105,0.0,92,0.0,18.2,1.6,.484,21.1,.500,,,,,,,,,abdulma02
,1,.250,4,7,26-003,0,2,1995-03-12,8,.421,19,1,1.000,1,57,1,13.3,NBA,43:00,1,MIL,2,N,18,57,3,3,3,DEN,@,W (+16),,21.7,0.0,-2.4,6.2,104,3.3,95,3.6,13.4,4.8,.463,24.5,.447,,,,,,,,,abdulma02
,1,.167,6,3,26-005,0,4,1995-03-14,6,.300,20,2,1.000,2,58,1,7.3,NBA,35:00,0,NYK,1,N,15,58,3,2,4,DEN,@,L (-20),,18.9,0.0,0.9,12.2,105,0.0,77,4.9,8.7,6.2,.359,31.8,.325,,,,,,,,,abdulma02
,1,.500,2,3,26-007,0,1,1995-03-16,8,.615,13,2,1.000,2,59,1,16.1,NBA,30:00,0,SAC,1,N,19,59,2,1,1,DEN,,W (+22),,14.5,0.0,1.3,3.6,111,0.0,136,3.4,6.7,2.2,.684,23.3,.654,,,,,,,,,abdulma02
,1,.500,2,3,26-009,1,2,1995-03-18,7,.438,16,2,1.000,2,60,1,14.5,NBA,31:00,1,POR,3,N,17,60,3,0,3,DEN,,W (+20),,14.9,2.2,6.8,6.6,94,4.0,120,5.0,0.0,5.4,.504,24.7,.469,,,,,,,,,abdulma02
,1,.333,3,3,26-011,0,1,1995-03-20,10,.667,15,6,1.000,6,61,1,21.7,NBA,40:00,0,SAC,3,N,27,61,1,1,1,DEN,@,L (-2),,17.1,0.0,9.5,2.9,113,0.0,157,1.4,5.4,1.5,.765,22.1,.700,,,,,,,,,abdulma02
,2,.200,10,3,26-013,0,1,1995-03-22,9,.429,21,2,1.000,2,62,1,14.9,NBA,44:00,2,UTA,2,N,22,62,2,1,3,DEN,@,L (-12),,13.5,0.0,1.9,3.1,120,5.7,105,2.5,4.4,4.5,.503,26.1,.476,,,,,,,,,abdulma02
,0,.000,4,3,26-014,0,4,1995-03-23,10,.556,18,10,.909,11,63,1,23.2,NBA,41:00,1,NYK,2,N,30,63,0,1,5,DEN,,L (-3),,19.2,0.0,5.4,11.1,119,2.9,135,0.0,4.2,7.1,.657,26.8,.556,,,,,,,,,abdulma02
,0,.000,3,8,26-017,0,0,1995-03-26,3,.250,12,4,.800,5,64,1,5.1,NBA,31:00,1,POR,4,N,10,64,0,2,1,DEN,@,W (+4),,42.2,0.0,-8.7,0.0,122,5.0,95,0.0,12.3,2.5,.352,26.4,.250,,,,,,,,,abdulma02
